date_dt,TWITTER_SENTIMENT_DAILY_AVG,TWITTER_PUBLICATION_COUNT,TWITTER_NEG_SENTIMENT_COUNT,TWITTER_POS_SENTIMENT_COUNT,TWITTER_SENTIMENT_DAILY_MAX,TWITTER_NEUTRAL_SENTIMENT_CNT,TWITTER_SENTIMENT_DAILY_MIN,NEWS_SENTIMENT_DAILY_AVG
2023-06-25,-0.0141,402.0,15.0,6.0,0.4438,119.0,-0.183,-0.0645
2023-06-26,-0.0141,402.0,15.0,6.0,0.4438,119.0,-0.183,-0.0645
2023-06-27,-0.0133,190.0,10.0,6.0,0.4438,83.0,-0.183,-0.0149
2023-06-28,-0.013,515.0,20.0,14.0,0.4438,161.0,-0.183,-0.0202
2023-06-29,0.0367,699.0,6.0,27.0,0.4438,132.0,-0.183,-0.0185
2023-06-30,0.0107,619.0,11.0,20.0,0.4438,177.0,-0.183,-0.0787
2023-07-01,-0.0204,613.0,27.0,16.0,0.4438,179.0,-0.183,-0.1352
2023-07-02,-0.0204,613.0,27.0,16.0,0.4438,179.0,-0.183,-0.1352
2023-07-03,-0.0204,613.0,27.0,16.0,0.4438,179.0,-0.183,-0.1352
2023-07-04,-0.0031,143.0,3.0,0.0,0.4438,54.0,-0.183,-0.3623
2023-07-05,0.0358,711.0,10.0,47.0,0.4438,232.0,-0.183,0.2735
2023-07-06,0.0422,237.0,11.0,18.0,0.4438,81.0,-0.183,-0.1164
2023-07-07,-0.0353,562.0,28.0,6.0,0.4438,143.0,-0.183,-0.4215
2023-07-08,0.0189,343.0,9.0,10.0,0.4438,67.0,-0.183,0.0089
2023-07-09,0.0189,343.0,9.0,10.0,0.4438,67.0,-0.183,0.0089
2023-07-10,0.0189,343.0,9.0,10.0,0.4438,67.0,-0.183,0.0089
2023-07-11,-0.1409,118.0,13.0,2.0,0.4438,31.0,-0.183,0.0543
2023-07-12,0.0233,345.0,8.0,12.0,0.4438,71.0,-0.183,-0.1591
2023-07-13,0.0525,1275.0,28.0,68.0,0.4438,279.0,-0.183,0.3135
2023-07-14,-0.0112,709.0,24.0,16.0,0.4438,206.0,-0.183,-0.072
2023-07-15,0.0349,3310.0,34.0,107.0,0.4438,531.0,-0.183,0.09
2023-07-16,0.0349,3310.0,34.0,107.0,0.4438,531.0,-0.183,0.09
2023-07-17,0.0349,3310.0,34.0,107.0,0.4438,531.0,-0.183,0.09
2023-07-18,-0.0217,253.0,9.0,5.0,0.4438,54.0,-0.183,-0.1348
2023-07-19,-0.0194,706.0,28.0,19.0,0.4438,191.0,-0.183,-0.0293
2023-07-20,-0.0115,628.0,16.0,2.0,0.4438,133.0,-0.183,0.0764
2023-07-21,-0.0131,607.0,15.0,14.0,0.4438,119.0,-0.183,0.188
2023-07-22,-0.0038,563.0,7.0,4.0,0.4438,106.0,-0.183,-0.0101
2023-07-23,-0.0038,563.0,7.0,4.0,0.4438,106.0,-0.183,-0.0101
2023-07-24,-0.0038,563.0,7.0,4.0,0.4438,106.0,-0.183,-0.0101
2023-07-25,-0.0061,172.0,6.0,2.0,0.4438,68.0,-0.183,0.0
2023-07-26,0.0076,341.0,3.0,6.0,0.4438,65.0,-0.183,-0.0153
2023-07-27,-0.0092,310.0,9.0,3.0,0.4438,80.0,-0.183,-0.0364
2023-07-28,-0.0155,350.0,11.0,0.0,0.4438,82.0,-0.183,-0.0065
2023-07-29,-0.0144,471.0,12.0,4.0,0.4438,94.0,-0.183,0.001
2023-07-30,-0.0144,471.0,12.0,4.0,0.4438,94.0,-0.183,0.001
2023-07-31,-0.0144,471.0,12.0,4.0,0.4438,94.0,-0.183,0.001
2023-08-01,-0.0052,438.0,19.0,5.0,0.4438,233.0,-0.183,-0.0738
2023-08-02,-0.0069,725.0,29.0,13.0,0.4438,322.0,-0.183,-0.0428
2023-08-03,-0.0062,571.0,13.0,13.0,0.4438,156.0,-0.183,-0.0847
2023-08-04,-0.0043,385.0,10.0,4.0,0.4438,140.0,-0.183,-0.0213
2023-08-05,0.0943,1201.0,51.0,94.0,0.4438,277.0,-0.183,-0.4353
2023-08-06,0.0943,1201.0,51.0,94.0,0.4438,277.0,-0.183,-0.4353
2023-08-07,0.0943,1201.0,51.0,94.0,0.4438,277.0,-0.183,-0.4353
2023-08-08,-0.0015,182.0,5.0,4.0,0.4438,114.0,-0.183,-0.2888
2023-08-09,-0.0074,394.0,14.0,13.0,0.4438,147.0,-0.183,-0.015
2023-08-10,0.0027,435.0,8.0,11.0,0.4438,186.0,-0.183,0.0037
2023-08-11,-0.0053,428.0,14.0,2.0,0.4438,167.0,-0.183,-0.0539
2023-08-12,-0.011,406.0,16.0,11.0,0.4438,135.0,-0.183,-0.0133
2023-08-13,-0.011,406.0,16.0,11.0,0.4438,135.0,-0.183,-0.0133
2023-08-14,-0.011,406.0,16.0,11.0,0.4438,135.0,-0.183,-0.0133
2023-08-15,-0.0002,619.0,8.0,2.0,0.4438,514.0,-0.183,-0.0055
2023-08-16,-0.0043,360.0,12.0,5.0,0.4438,153.0,-0.183,-0.0019
2023-08-17,0.009,443.0,6.0,14.0,0.4438,136.0,-0.183,0.0561
2023-08-18,0.0083,712.0,13.0,26.0,0.4438,259.0,-0.183,0.0601
2023-08-19,-0.0528,699.0,43.0,9.0,0.4438,167.0,-0.183,-0.0542
2023-08-20,-0.0528,699.0,43.0,9.0,0.4438,167.0,-0.183,-0.0542
2023-08-21,-0.0528,699.0,43.0,9.0,0.4438,167.0,-0.183,-0.0542
2023-08-22,-0.0158,150.0,10.0,3.0,0.4438,72.0,-0.183,-0.0307
2023-08-23,-0.0017,516.0,12.0,7.0,0.4438,252.0,-0.183,-0.0108
2023-08-24,-0.0041,320.0,13.0,4.0,0.4438,177.0,-0.183,0.0024
2023-08-25,-0.0133,244.0,13.0,4.0,0.4438,103.0,-0.183,-0.0058
2023-08-26,-0.0021,291.0,8.0,6.0,0.4438,144.0,-0.183,-0.0043
2023-08-27,-0.0021,291.0,8.0,6.0,0.4438,144.0,-0.183,-0.0043
2023-08-28,-0.0021,291.0,8.0,6.0,0.4438,144.0,-0.183,-0.0043
2023-08-29,-0.0002,110.0,1.0,0.0,0.4438,71.0,-0.183,0.0065
2023-08-30,0.0006,217.0,2.0,3.0,0.4438,110.0,-0.183,-0.1243
2023-08-31,0.0562,788.0,7.0,62.0,0.4438,228.0,-0.183,0.1025
2023-09-01,0.0031,364.0,6.0,10.0,0.4438,163.0,-0.183,-0.0105
2023-09-02,0.0022,371.0,3.0,6.0,0.4438,119.0,-0.183,-0.0067
2023-09-03,0.0022,371.0,3.0,6.0,0.4438,119.0,-0.183,-0.0067
2023-09-04,0.0022,371.0,3.0,6.0,0.4438,119.0,-0.183,-0.0067
2023-09-05,-0.0084,86.0,4.0,2.0,0.4438,39.0,-0.183,-0.0051
2023-09-06,0.0005,110.0,1.0,1.0,0.4438,40.0,-0.183,-0.02
2023-09-07,0.0102,276.0,14.0,15.0,0.4438,134.0,-0.183,-0.0007
2023-09-08,0.0028,282.0,1.0,8.0,0.4438,130.0,-0.183,-0.0004
2023-09-09,0.0103,279.0,8.0,11.0,0.4438,93.0,-0.183,-0.0143
2023-09-10,0.0103,279.0,8.0,11.0,0.4438,93.0,-0.183,-0.0143
2023-09-11,0.0103,279.0,8.0,11.0,0.4438,93.0,-0.183,-0.0143
2023-09-12,0.0055,122.0,5.0,6.0,0.4438,69.0,-0.183,-0.0055
2023-09-13,0.0023,201.0,5.0,5.0,0.4438,91.0,-0.183,-0.0071
2023-09-14,0.0023,310.0,2.0,7.0,0.4438,132.0,-0.183,0.0046
2023-09-15,-0.0043,281.0,10.0,2.0,0.4438,139.0,-0.183,-0.0015
2023-09-16,0.0099,229.0,6.0,8.0,0.4438,76.0,-0.183,0.0077
2023-09-17,0.0099,229.0,6.0,8.0,0.4438,76.0,-0.183,0.0077
2023-09-18,0.0099,229.0,6.0,8.0,0.4438,76.0,-0.183,0.0077
2023-09-19,0.0067,74.0,2.0,3.0,0.4438,31.0,-0.183,-0.0021
2023-09-20,-0.0114,183.0,9.0,4.0,0.4438,75.0,-0.183,0.0154
2023-09-21,0.0009,231.0,2.0,3.0,0.4438,94.0,-0.183,-0.009
2023-09-22,-0.0002,195.0,1.0,1.0,0.4438,70.0,-0.183,-0.0018
2023-09-23,0.001,158.0,1.0,2.0,0.4438,60.0,-0.183,-0.0009
2023-09-24,0.001,158.0,1.0,2.0,0.4438,60.0,-0.183,-0.0009
2023-09-25,0.001,158.0,1.0,2.0,0.4438,60.0,-0.183,-0.0009
2023-09-26,-0.0087,96.0,5.0,2.0,0.4438,47.0,-0.183,0.0008
2023-09-27,-0.0162,217.0,17.0,0.0,0.4438,118.0,-0.183,-0.0427
2023-09-28,-0.0242,199.0,16.0,1.0,0.4438,89.0,-0.183,-0.0068
2023-09-29,-0.0121,227.0,14.0,1.0,0.4438,104.0,-0.183,-0.002
2023-09-30,-0.0005,309.0,4.0,4.0,0.4438,170.0,-0.183,0.0061
2023-10-01,-0.0005,309.0,4.0,4.0,0.4438,170.0,-0.183,0.0061
2023-10-02,-0.0005,309.0,4.0,4.0,0.4438,170.0,-0.183,0.0061
2023-10-03,0.0035,156.0,2.0,5.0,0.4438,75.0,-0.183,0.0424
2023-10-04,0.0145,277.0,4.0,14.0,0.4438,113.0,-0.183,0.0182
2023-10-05,-0.0836,231.0,31.0,5.0,0.4438,97.0,-0.183,-0.0572
2023-10-06,-0.173,174.0,25.0,7.0,0.4438,54.0,-0.183,-0.1009
2023-10-07,-0.0149,150.0,9.0,0.0,0.4438,66.0,-0.183,-0.0687
2023-10-08,-0.0149,150.0,9.0,0.0,0.4438,66.0,-0.183,-0.0687
2023-10-09,-0.0149,150.0,9.0,0.0,0.4438,66.0,-0.183,-0.0687
2023-10-10,-0.0332,115.0,5.0,1.0,0.4438,24.0,-0.183,-0.0841
2023-10-11,-0.0221,141.0,10.0,4.0,0.4438,56.0,-0.183,-0.01
2023-10-12,-0.0127,165.0,7.0,4.0,0.4438,58.0,-0.183,-0.0349
2023-10-13,-0.0938,197.0,30.0,2.0,0.4438,85.0,-0.183,-0.4207
2023-10-14,-0.0362,117.0,10.0,2.0,0.4438,46.0,-0.183,-0.035
2023-10-15,-0.0362,117.0,10.0,2.0,0.4438,46.0,-0.183,-0.035
2023-10-16,-0.0362,117.0,10.0,2.0,0.4438,46.0,-0.183,-0.035
2023-10-17,-0.001,116.0,2.0,1.0,0.4438,51.0,-0.183,-0.0893
2023-10-18,-0.0039,252.0,5.0,4.0,0.4438,72.0,-0.183,0.0193
2023-10-19,-0.0136,175.0,9.0,6.0,0.4438,70.0,-0.183,0.005
2023-10-20,-0.0045,193.0,7.0,2.0,0.4438,94.0,-0.183,-0.0044
2023-10-21,-0.0038,247.0,7.0,4.0,0.4438,99.0,-0.183,-0.0037
2023-10-22,-0.0038,247.0,7.0,4.0,0.4438,99.0,-0.183,-0.0037
2023-10-23,-0.0038,247.0,7.0,4.0,0.4438,99.0,-0.183,-0.0037
2023-10-24,0.0005,107.0,0.0,1.0,0.4438,38.0,-0.183,-0.0034
2023-10-25,0.0509,640.0,12.0,34.0,0.4438,136.0,-0.183,0.0592
2023-10-26,0.1253,894.0,10.0,65.0,0.4438,163.0,-0.183,0.0955
2023-10-27,0.0026,459.0,4.0,5.0,0.4438,86.0,-0.183,-0.0022
2023-10-28,0.0033,254.0,4.0,5.0,0.4438,70.0,-0.183,-0.005
2023-10-29,0.0033,254.0,4.0,5.0,0.4438,70.0,-0.183,-0.005
2023-10-30,0.0033,254.0,4.0,5.0,0.4438,70.0,-0.183,-0.005
2023-10-31,0.0021,114.0,0.0,2.0,0.4438,35.0,-0.183,0.0221
2023-11-01,0.0015,177.0,1.0,2.0,0.4438,41.0,-0.183,-0.0147
2023-11-02,-0.0151,249.0,14.0,2.0,0.4438,97.0,-0.183,-0.0015
2023-11-03,0.0043,291.0,8.0,9.0,0.4438,115.0,-0.183,0.0
2023-11-04,0.0753,793.0,37.0,58.0,0.4438,193.0,-0.183,-0.423
2023-11-05,0.0753,793.0,37.0,58.0,0.4438,193.0,-0.183,-0.423
2023-11-06,0.0753,793.0,37.0,58.0,0.4438,193.0,-0.183,-0.423
2023-11-07,0.0116,109.0,3.0,4.0,0.4438,32.0,-0.183,0.0395
2023-11-08,-0.0023,245.0,5.0,4.0,0.4438,89.0,-0.183,-0.0236
2023-11-09,-0.0179,347.0,17.0,4.0,0.4438,116.0,-0.183,-0.0217
2023-11-10,0.009,381.0,10.0,10.0,0.4438,97.0,-0.183,0.0012
2023-11-11,0.0222,624.0,5.0,26.0,0.4438,159.0,-0.183,0.1972
2023-11-12,0.0222,624.0,5.0,26.0,0.4438,159.0,-0.183,0.1972
2023-11-13,0.0222,624.0,5.0,26.0,0.4438,159.0,-0.183,0.1972
2023-11-14,0.0049,144.0,2.0,3.0,0.4438,35.0,-0.183,0.0
2023-11-15,-0.0047,269.0,5.0,3.0,0.4438,70.0,-0.183,0.0
2023-11-16,-0.0048,257.0,5.0,3.0,0.4438,66.0,-0.183,-0.0163
2023-11-17,0.0683,497.0,4.0,33.0,0.4438,115.0,-0.183,0.0307
2023-11-18,0.0333,322.0,1.0,21.0,0.4438,101.0,-0.183,0.0331
2023-11-19,0.0333,322.0,1.0,21.0,0.4438,101.0,-0.183,0.0331
2023-11-20,0.0333,322.0,1.0,21.0,0.4438,101.0,-0.183,0.0331
2023-11-21,0.001,166.0,0.0,2.0,0.4438,55.0,-0.183,0.0
2023-11-22,0.0125,486.0,11.0,18.0,0.4438,146.0,-0.183,-0.0193
2023-11-23,-0.0022,589.0,11.0,11.0,0.4438,222.0,-0.183,-0.0426
2023-11-24,0.0174,593.0,6.0,20.0,0.4438,132.0,-0.183,-0.0007
2023-11-25,0.0164,145.0,3.0,4.0,0.4438,29.0,-0.183,0.0019
2023-11-26,0.0164,145.0,3.0,4.0,0.4438,29.0,-0.183,0.0019
2023-11-27,0.0164,145.0,3.0,4.0,0.4438,29.0,-0.183,0.0019
2023-11-28,0.008,237.0,2.0,9.0,0.4438,93.0,-0.183,-0.0056
2023-11-29,0.1656,954.0,9.0,58.0,0.4438,122.0,-0.183,0.1932
2023-11-30,0.0254,1361.0,20.0,44.0,0.4438,257.0,-0.183,0.0919
2023-12-01,0.0047,902.0,10.0,12.0,0.4438,154.0,-0.183,0.0171
2023-12-02,0.0386,727.0,14.0,28.0,0.4438,129.0,-0.183,0.0411
2023-12-03,0.0386,727.0,14.0,28.0,0.4438,129.0,-0.183,0.0411
2023-12-04,0.0386,727.0,14.0,28.0,0.4438,129.0,-0.183,0.0411
2023-12-05,0.0199,633.0,5.0,16.0,0.4438,112.0,-0.183,0.0846
2023-12-06,0.0735,1118.0,9.0,48.0,0.4438,163.0,-0.183,0.1961
2023-12-07,0.0172,1207.0,13.0,31.0,0.4438,208.0,-0.183,0.0499
2023-12-08,-0.027,713.0,30.0,8.0,0.4438,156.0,-0.183,0.018
2023-12-09,0.0052,420.0,8.0,9.0,0.4438,113.0,-0.183,-0.0121
2023-12-10,0.0052,420.0,8.0,9.0,0.4438,113.0,-0.183,-0.0121
2023-12-11,0.0052,420.0,8.0,9.0,0.4438,113.0,-0.183,-0.0121
2023-12-12,-0.008,302.0,5.0,5.0,0.4438,49.0,-0.183,-0.0987
2023-12-13,-0.016,421.0,14.0,10.0,0.4438,106.0,-0.183,-0.0915
2023-12-14,-0.0065,297.0,9.0,5.0,0.4438,103.0,-0.183,0.0112
2023-12-15,0.0297,644.0,13.0,32.0,0.4438,163.0,-0.183,0.0748
2023-12-16,0.0125,517.0,2.0,11.0,0.4438,91.0,-0.183,0.0329
2023-12-17,0.0125,517.0,2.0,11.0,0.4438,91.0,-0.183,0.0329
2023-12-18,0.0125,517.0,2.0,11.0,0.4438,91.0,-0.183,0.0329
2023-12-19,-0.1084,155.0,12.0,0.0,0.4438,33.0,-0.183,0.0134
2023-12-20,0.0029,441.0,1.0,7.0,0.4438,121.0,-0.183,0.0063
2023-12-21,0.0155,530.0,7.0,20.0,0.4438,149.0,-0.183,0.0144
2023-12-22,0.0703,607.0,6.0,32.0,0.4438,110.0,-0.183,0.135
2023-12-23,0.0172,622.0,9.0,24.0,0.4438,161.0,-0.183,0.0385
2023-12-24,0.0172,622.0,9.0,24.0,0.4438,161.0,-0.183,0.0385
2023-12-25,0.0172,622.0,9.0,24.0,0.4438,161.0,-0.183,0.0385
2023-12-26,-0.0171,109.0,4.0,1.0,0.4438,26.0,-0.183,0.0209
2023-12-27,0.0026,186.0,2.0,3.0,0.4438,56.0,-0.183,0.0127
2023-12-28,0.0159,402.0,6.0,10.0,0.4438,71.0,-0.183,0.0188
2023-12-29,0.036,884.0,27.0,36.0,0.4438,172.0,-0.183,0.109
2023-12-30,-0.0111,750.0,15.0,13.0,0.4438,126.0,-0.183,0.0143
2023-12-31,-0.0111,750.0,15.0,13.0,0.4438,126.0,-0.183,0.0143
2024-01-01,-0.0111,750.0,15.0,13.0,0.4438,126.0,-0.183,0.0143
2024-01-02,-0.0018,153.0,2.0,0.0,0.4438,43.0,-0.183,0.0
2024-01-03,0.0147,400.0,5.0,12.0,0.4438,92.0,-0.183,0.5013
2024-01-04,-0.0391,1054.0,30.0,23.0,0.4438,137.0,-0.183,-0.2697
2024-01-05,-0.0387,631.0,26.0,13.0,0.4438,125.0,-0.183,-0.6507
2024-01-06,-0.0084,558.0,14.0,11.0,0.4438,126.0,-0.183,0.0951
2024-01-07,-0.0084,558.0,14.0,11.0,0.4438,126.0,-0.183,0.0951
2024-01-08,-0.0084,558.0,14.0,11.0,0.4438,126.0,-0.183,0.0951
2024-01-09,-0.0081,213.0,7.0,1.0,0.4438,71.0,-0.183,-0.072
2024-01-10,0.0082,517.0,8.0,12.0,0.4438,118.0,-0.183,0.0154
2024-01-11,-0.0087,729.0,12.0,1.0,0.4438,118.0,-0.183,-0.0959
2024-01-12,0.0171,1219.0,14.0,28.0,0.4438,188.0,-0.183,-0.2623
2024-01-13,-0.014,1392.0,31.0,18.0,0.4438,239.0,-0.183,-0.1141
2024-01-14,-0.014,1392.0,31.0,18.0,0.4438,239.0,-0.183,-0.1141
2024-01-15,-0.014,1392.0,31.0,18.0,0.4438,239.0,-0.183,-0.1141
2024-01-16,0.0043,156.0,2.0,4.0,0.4438,57.0,-0.183,-0.0027
2024-01-17,-0.0065,206.0,8.0,6.0,0.4438,85.0,-0.183,-0.0057
2024-01-18,-0.0037,377.0,9.0,5.0,0.4438,133.0,-0.183,-0.0413
2024-01-19,-0.0055,651.0,27.0,5.0,0.4438,322.0,-0.183,-0.0119
2024-01-20,-0.0098,554.0,21.0,5.0,0.4438,195.0,-0.183,0.0115
2024-01-21,-0.0098,554.0,21.0,5.0,0.4438,195.0,-0.183,0.0115
2024-01-22,-0.0098,554.0,21.0,5.0,0.4438,195.0,-0.183,0.0115
2024-01-23,-0.0033,144.0,3.0,3.0,0.4438,49.0,-0.183,-0.0796
2024-01-24,-0.018,451.0,24.0,4.0,0.4438,169.0,-0.183,-0.0778
2024-01-25,-0.1161,487.0,63.0,2.0,0.4438,169.0,-0.183,-0.3359
2024-01-26,-0.0139,384.0,17.0,3.0,0.4438,131.0,-0.183,-0.03
2024-01-27,0.0086,298.0,8.0,11.0,0.4438,110.0,-0.183,-0.0007
2024-01-28,0.0086,298.0,8.0,11.0,0.4438,110.0,-0.183,-0.0007
2024-01-29,0.0086,298.0,8.0,11.0,0.4438,110.0,-0.183,-0.0007
2024-01-30,0.0062,136.0,2.0,3.0,0.4438,33.0,-0.183,-0.0018
2024-01-31,0.0182,607.0,14.0,28.0,0.4438,188.0,-0.183,-0.0257
2024-02-01,0.0013,351.0,4.0,5.0,0.4438,125.0,-0.183,0.0005
2024-02-02,0.0005,360.0,0.0,4.0,0.4438,142.0,-0.183,-0.0073
2024-02-03,0.0007,278.0,2.0,3.0,0.4438,91.0,-0.183,-0.0008
2024-02-04,0.0007,278.0,2.0,3.0,0.4438,91.0,-0.183,-0.0008
2024-02-05,0.0007,278.0,2.0,3.0,0.4438,91.0,-0.183,-0.0008
2024-02-06,-0.0066,90.0,3.0,1.0,0.4438,33.0,-0.183,0.0
2024-02-07,-0.0357,447.0,20.0,5.0,0.4438,101.0,-0.183,-0.0384
2024-02-08,0.0082,270.0,6.0,7.0,0.4438,70.0,-0.183,-0.0056
2024-02-09,0.0121,360.0,10.0,14.0,0.4438,112.0,-0.183,0.0007
2024-02-10,0.0085,429.0,11.0,12.0,0.4438,123.0,-0.183,0.1381
2024-02-11,0.0085,429.0,11.0,12.0,0.4438,123.0,-0.183,0.1381
2024-02-12,0.0085,429.0,11.0,12.0,0.4438,123.0,-0.183,0.1381
2024-02-13,-0.0066,165.0,5.0,3.0,0.4438,58.0,-0.183,0.0073
2024-02-14,0.0104,443.0,8.0,15.0,0.4438,127.0,-0.183,0.0617
2024-02-15,0.0175,450.0,6.0,21.0,0.4438,140.0,-0.183,0.0214
2024-02-16,0.0546,884.0,7.0,43.0,0.4438,167.0,-0.183,0.3059
2024-02-17,0.3353,2559.0,17.0,220.0,0.4438,308.0,-0.183,0.7308
2024-02-18,0.3353,2559.0,17.0,220.0,0.4438,308.0,-0.183,0.7308
2024-02-19,0.3353,2559.0,17.0,220.0,0.4438,308.0,-0.183,0.7308
2024-02-20,0.0178,183.0,5.0,13.0,0.4438,87.0,-0.183,0.1879
2024-02-21,-0.0142,285.0,14.0,10.0,0.4438,111.0,-0.183,0.0427
2024-02-22,0.0295,464.0,10.0,19.0,0.4438,96.0,-0.183,0.0039
2024-02-23,-0.0054,367.0,11.0,9.0,0.4438,135.0,-0.183,-0.0091
2024-02-24,-0.014,267.0,13.0,7.0,0.4438,96.0,-0.183,0.0033
2024-02-25,-0.014,267.0,13.0,7.0,0.4438,96.0,-0.183,0.0033
2024-02-26,-0.014,267.0,13.0,7.0,0.4438,96.0,-0.183,0.0033
2024-02-27,-0.0101,124.0,5.0,4.0,0.4438,49.0,-0.183,0.0194
2024-02-28,0.0385,1006.0,13.0,54.0,0.4438,250.0,-0.183,0.2559
2024-02-29,0.0269,717.0,6.0,33.0,0.4438,177.0,-0.183,0.0727
2024-03-01,-0.0742,3761.0,196.0,52.0,0.4438,664.0,-0.183,-0.0453
2024-03-02,0.0199,773.0,14.0,24.0,0.4438,156.0,-0.183,-0.0063
2024-03-03,0.0199,773.0,14.0,24.0,0.4438,156.0,-0.183,-0.0063
2024-03-04,0.0199,773.0,14.0,24.0,0.4438,156.0,-0.183,-0.0063
2024-03-05,0.0105,416.0,11.0,13.0,0.4438,114.0,-0.183,0.019
2024-03-06,0.0617,1491.0,48.0,79.0,0.4438,290.0,-0.183,-0.0665
2024-03-07,0.0297,1275.0,37.0,40.0,0.4438,211.0,-0.183,-0.0887
2024-03-08,0.0117,683.0,10.0,15.0,0.4438,129.0,-0.183,0.0931
2024-03-09,0.0075,584.0,4.0,14.0,0.4438,150.0,-0.183,-0.0007
2024-03-10,0.0075,584.0,4.0,14.0,0.4438,150.0,-0.183,-0.0007
2024-03-11,0.0075,584.0,4.0,14.0,0.4438,150.0,-0.183,-0.0007
2024-03-12,0.0214,451.0,6.0,17.0,0.4438,107.0,-0.183,0.3934
2024-03-13,0.0361,812.0,9.0,34.0,0.4438,166.0,-0.183,0.1205
2024-03-14,0.0321,952.0,23.0,50.0,0.4438,253.0,-0.183,-0.039
2024-03-15,0.0271,796.0,6.0,44.0,0.4438,247.0,-0.183,0.0125
2024-03-16,-0.0094,709.0,15.0,11.0,0.4438,138.0,-0.183,-0.0267
2024-03-17,-0.0094,709.0,15.0,11.0,0.4438,138.0,-0.183,-0.0267
2024-03-18,-0.0094,709.0,15.0,11.0,0.4438,138.0,-0.183,-0.0267
2024-03-19,-0.0035,246.0,5.0,5.0,0.4438,77.0,-0.183,0.0
2024-03-20,-0.0044,482.0,10.0,9.0,0.4438,143.0,-0.183,-0.0271
2024-03-21,-0.0069,618.0,20.0,9.0,0.4438,210.0,-0.183,-0.0509
2024-03-22,0.0034,863.0,16.0,19.0,0.4438,296.0,-0.183,0.0003
2024-03-23,0.0128,613.0,3.0,23.0,0.4438,182.0,-0.183,0.0119
2024-03-24,0.0128,613.0,3.0,23.0,0.4438,182.0,-0.183,0.0119
2024-03-25,0.0128,613.0,3.0,23.0,0.4438,182.0,-0.183,0.0119
2024-03-26,0.001,181.0,1.0,2.0,0.4438,60.0,-0.183,0.0036
2024-03-27,0.0261,733.0,5.0,30.0,0.4438,173.0,-0.183,0.1753
2024-03-28,-0.0049,502.0,12.0,7.0,0.4438,145.0,-0.183,0.0113
2024-03-29,-0.1393,955.0,148.0,22.0,0.4438,348.0,-0.183,-0.5112
2024-03-30,-0.0236,470.0,22.0,8.0,0.4438,128.0,-0.183,-0.0477
2024-03-31,-0.0236,470.0,22.0,8.0,0.4438,128.0,-0.183,-0.0477
2024-04-01,-0.0236,470.0,22.0,8.0,0.4438,128.0,-0.183,-0.0477
